respL,graph,trialNum,path,pID,respR,walk,ISI_raw,correct_raw,onset_raw,resp_raw,rt_raw,order
"['s', 'space']",modular,1,img/target_12.png,48,"['j', 'semicolon']",6,0.05000000074505806,1.0,0.006302833557128906,"['s', 'space']",2.049031972885132,0.0
"['a', 'space']",modular,2,img/target_9.png,48,"['space', 'semicolon']",5,0.05000000074505806,1.0,2.172247886657715,"['a', 'space']",0.99605393409729,1.0
"['f', 'space']",modular,3,img/target_15.png,48,"['l', 'semicolon']",4,0.05000000074505806,0.0,3.2554008960723877,"['f', 'space']",0.8640930652618408,2.0
"['a', 'd']",modular,4,img/target_7.png,48,"['space', 'k']",1,0.05000000074505806,1.0,5.405061721801758,"['a', 'd']",0.9710988998413086,3.0
"['f', 'space']",modular,5,img/target_15.png,48,"['l', 'semicolon']",4,0.05000000074505806,1.0,6.472692966461182,"['f', 'space']",0.7662880420684814,4.0
"['a', 'space']",modular,6,img/target_9.png,48,"['space', 'semicolon']",5,0.05000000074505806,1.0,7.33984899520874,"['a', 'space']",0.6591649055480957,5.0
"['s', 'f']",modular,7,img/target_11.png,48,"['j', 'l']",8,0.05000000074505806,1.0,8.091381072998047,"['f', 's']",0.9716100692749023,6.0
"['s', 'space']",modular,8,img/target_12.png,48,"['j', 'semicolon']",6,0.05000000074505806,1.0,9.156913757324219,"['s', 'space']",1.050717830657959,7.0
"['s', 'f']",modular,9,img/target_11.png,48,"['j', 'l']",8,0.05000000074505806,1.0,10.305120468139648,"['f', 's']",0.693666934967041,8.0
"['a', 's']",modular,10,img/target_6.png,48,"['space', 'j']",9,0.05000000074505806,1.0,11.088768005371094,"['a', 's']",0.7112178802490234,9.0
"['s', 'd']",modular,11,img/target_10.png,48,"['j', 'k']",7,0.05000000074505806,1.0,11.888660430908203,"['d', 's']",0.7353370189666748,10.0
"['a', 'space']",modular,12,img/target_9.png,48,"['space', 'semicolon']",5,0.05000000074505806,1.0,12.722034454345703,"['a', 'space']",0.7418398857116699,11.0
"['s', 'f']",modular,13,img/target_11.png,48,"['j', 'l']",8,0.05000000074505806,1.0,13.555980682373047,"['f', 's']",1.018765926361084,12.0
"['a', 's']",modular,14,img/target_6.png,48,"['space', 'j']",9,0.05000000074505806,1.0,14.672338485717773,"['a', 's']",0.8155169486999512,13.0
"['d', 'space']",modular,15,img/target_14.png,48,"['k', 'semicolon']",0,0.05000000074505806,1.0,15.572044372558594,"['d', 'space']",0.890625,14.0
"['a', 'd']",modular,16,img/target_7.png,48,"['space', 'k']",1,0.05000000074505806,1.0,16.55720329284668,"['a', 'd']",1.0416200160980225,15.0
"['a', 'f']",modular,17,img/target_8.png,48,"['space', 'l']",3,0.05000000074505806,1.0,17.688739776611328,"['a', 'f']",0.7660081386566162,16.0
"['d', 'space']",modular,18,img/target_14.png,48,"['k', 'semicolon']",0,0.05000000074505806,1.0,18.556310653686523,"['d', 'space']",0.7310209274291992,17.0
"['a', 'f']",modular,19,img/target_8.png,48,"['space', 'l']",3,0.05000000074505806,1.0,19.389297485351562,"['a', 'f']",0.9303450584411621,18.0
"['a', 'd']",modular,20,img/target_7.png,48,"['space', 'k']",1,0.05000000074505806,1.0,20.40619468688965,"['a', 'd']",0.7763419151306152,19.0
"['a', 'f']",modular,21,img/target_8.png,48,"['space', 'l']",3,0.05000000074505806,1.0,21.27222442626953,"['a', 'f']",0.7271060943603516,20.0
"['d', 'f']",modular,22,img/target_13.png,48,"['k', 'l']",2,0.05000000074505806,1.0,22.09046745300293,"['d', 'f']",0.6200659275054932,21.0
"['a', 'd']",modular,23,img/target_7.png,48,"['space', 'k']",1,0.05000000074505806,1.0,22.808692932128906,"['a', 'd']",0.8389110565185547,22.0
"['f', 'space']",modular,24,img/target_15.png,48,"['l', 'semicolon']",4,0.05000000074505806,1.0,23.739646911621094,"['f', 'space']",0.7796800136566162,23.0
"['a', 'f']",modular,25,img/target_8.png,48,"['space', 'l']",3,0.05000000074505806,1.0,24.62366485595703,"['a', 'f']",0.7586479187011719,24.0
"['f', 'space']",modular,26,img/target_15.png,48,"['l', 'semicolon']",4,0.05000000074505806,1.0,25.472761154174805,"['f', 'space']",0.6777009963989258,25.0
"['a', 'f']",modular,27,img/target_8.png,48,"['space', 'l']",3,0.05000000074505806,1.0,26.23967742919922,"['a', 'f']",0.7434329986572266,26.0
"['d', 'space']",modular,28,img/target_14.png,48,"['k', 'semicolon']",0,0.05000000074505806,1.0,27.07304573059082,"['d', 'space']",0.7892618179321289,27.0
"['a', 's']",modular,29,img/target_6.png,48,"['space', 'j']",9,0.05000000074505806,1.0,27.95746421813965,"['a', 's']",0.7289760112762451,28.0
"['d', 'space']",modular,30,img/target_14.png,48,"['k', 'semicolon']",0,0.05000000074505806,1.0,28.773235321044922,"['d', 'space']",0.7050900459289551,29.0
"['a', 'f']",modular,31,img/target_8.png,48,"['space', 'l']",3,0.05000000074505806,1.0,29.574140548706055,"['a', 'f']",0.6640238761901855,30.0
"['f', 'space']",modular,32,img/target_15.png,48,"['l', 'semicolon']",4,0.05000000074505806,1.0,30.341020584106445,"['f', 'space']",0.7212162017822266,31.0
"['a', 'd']",modular,33,img/target_7.png,48,"['space', 'k']",1,0.05000000074505806,1.0,31.157634735107422,"['a', 'd']",0.6653578281402588,32.0
"['d', 'f']",modular,34,img/target_13.png,48,"['k', 'l']",2,0.05000000074505806,1.0,31.907329559326172,"['d', 'f']",0.8108170032501221,33.0
"['a', 'f']",modular,35,img/target_8.png,48,"['space', 'l']",3,0.05000000074505806,1.0,32.807456970214844,"['a', 'f']",0.9915511608123779,34.0
"['d', 'f']",modular,36,img/target_13.png,48,"['k', 'l']",2,0.05000000074505806,1.0,33.89072036743164,"['d', 'f']",0.6833539009094238,35.0
"['a', 'd']",modular,37,img/target_7.png,48,"['space', 'k']",1,0.05000000074505806,1.0,34.65717697143555,"['a', 'd']",0.7260339260101318,36.0
"['d', 'f']",modular,38,img/target_13.png,48,"['k', 'l']",2,0.05000000074505806,1.0,35.47441101074219,"['d', 'f']",0.6121881008148193,37.0
"['d', 'space']",modular,39,img/target_14.png,48,"['k', 'semicolon']",0,0.05000000074505806,1.0,36.17377471923828,"['d', 'space']",0.7051198482513428,38.0
"['a', 's']",modular,40,img/target_6.png,48,"['space', 'j']",9,0.05000000074505806,0.0,36.973724365234375,"['a', 's']",0.6169657707214355,39.0
"['s', 'space']",modular,41,img/target_12.png,48,"['j', 'semicolon']",6,0.05000000074505806,1.0,38.29091262817383,"['s', 'space']",1.0039479732513428,40.0
"['a', 'space']",modular,42,img/target_9.png,48,"['space', 'semicolon']",5,0.05000000074505806,0.0,39.39155578613281,"['a', 'space']",0.8634231090545654,41.0
"['s', 'd']",modular,43,img/target_10.png,48,"['j', 'k']",7,0.05000000074505806,1.0,41.94227600097656,"['d', 's']",0.7354550361633301,42.0
"['a', 's']",modular,44,img/target_6.png,48,"['space', 'j']",9,0.05000000074505806,1.0,42.775577545166016,"['a', 's']",0.6941430568695068,43.0
"['s', 'f']",modular,45,img/target_11.png,48,"['j', 'l']",8,0.05000000074505806,1.0,43.55909729003906,"['f', 's']",1.0787482261657715,44.0
"['a', 's']",modular,46,img/target_6.png,48,"['space', 'j']",9,0.05000000074505806,1.0,44.726043701171875,"['a', 's']",0.6405370235443115,45.0
"['s', 'f']",modular,47,img/target_11.png,48,"['j', 'l']",8,0.05000000074505806,1.0,45.459129333496094,"['f', 's']",0.8111999034881592,46.0
"['a', 'space']",modular,48,img/target_9.png,48,"['space', 'semicolon']",5,0.05000000074505806,1.0,46.358463287353516,"['a', 'space']",0.6643011569976807,47.0
"['s', 'space']",modular,49,img/target_12.png,48,"['j', 'semicolon']",6,0.05000000074505806,0.0,47.125492095947266,"['s', 'space']",0.6412949562072754,48.0
"['s', 'f']",modular,50,img/target_11.png,48,"['j', 'l']",8,0.05000000074505806,1.0,48.408287048339844,"['f', 's']",0.8052258491516113,49.0
"['s', 'space']",modular,51,img/target_12.png,48,"['j', 'semicolon']",6,0.05000000074505806,1.0,49.30929946899414,"['s', 'space']",0.7132568359375,50.0
"['s', 'd']",modular,52,img/target_10.png,48,"['j', 'k']",7,0.05000000074505806,1.0,50.12512969970703,"['d', 's']",0.6322188377380371,51.0
"['s', 'space']",modular,53,img/target_12.png,48,"['j', 'semicolon']",6,0.05000000074505806,1.0,50.85962677001953,"['s', 'space']",0.691176176071167,52.0
"['s', 'f']",modular,54,img/target_11.png,48,"['j', 'l']",8,0.05000000074505806,1.0,51.642478942871094,"['f', 's']",0.7076971530914307,53.0
"['a', 'space']",modular,55,img/target_9.png,48,"['space', 'semicolon']",5,0.05000000074505806,1.0,52.44265365600586,"['a', 'space']",0.731748104095459,54.0
"['f', 'space']",modular,56,img/target_15.png,48,"['l', 'semicolon']",4,0.05000000074505806,1.0,53.25984573364258,"['f', 'space']",0.8826749324798584,55.0
"['a', 'd']",modular,57,img/target_7.png,48,"['space', 'k']",1,0.05000000074505806,1.0,54.24304962158203,"['a', 'd']",0.8743391036987305,56.0
"['d', 'f']",modular,58,img/target_13.png,48,"['k', 'l']",2,0.05000000074505806,1.0,55.20986557006836,"['d', 'f']",0.6994040012359619,57.0
"['a', 'd']",modular,59,img/target_7.png,48,"['space', 'k']",1,0.05000000074505806,0.0,56.00933074951172,"['a', 'd']",0.5720791816711426,58.0
"['a', 'f']",modular,60,img/target_8.png,48,"['space', 'l']",3,0.05000000074505806,1.0,57.37596130371094,"['a', 'f']",0.7653892040252686,59.0
"['a', 'd']",modular,61,img/target_7.png,48,"['space', 'k']",1,0.05000000074505806,0.0,58.24320983886719,"['a', 'd']",0.8178749084472656,60.0
"['d', 'space']",modular,62,img/target_14.png,48,"['k', 'semicolon']",0,0.05000000074505806,1.0,59.77724838256836,"['d', 'space']",0.8288018703460693,61.0
"['a', 'f']",modular,63,img/target_8.png,48,"['space', 'l']",3,0.05000000074505806,0.0,60.69284439086914,"['a', 'f']",0.737220048904419,62.0
"['a', 'd']",modular,64,img/target_7.png,48,"['space', 'k']",1,0.05000000074505806,1.0,61.92612075805664,"['a', 'd']",0.9028210639953613,63.0
"['d', 'space']",modular,65,img/target_14.png,48,"['k', 'semicolon']",0,0.05000000074505806,1.0,62.927364349365234,"['d', 'space']",0.7895340919494629,64.0
"['a', 's']",modular,66,img/target_6.png,48,"['space', 'j']",9,0.05000000074505806,1.0,63.81037139892578,"['a', 's']",0.7225339412689209,65.0
"['s', 'f']",modular,67,img/target_11.png,48,"['j', 'l']",8,0.05000000074505806,1.0,64.62708282470703,"['f', 's']",0.9069299697875977,66.0
"['s', 'space']",modular,68,img/target_12.png,48,"['j', 'semicolon']",6,0.05000000074505806,1.0,65.62718963623047,"['s', 'space']",0.7947499752044678,67.0
"['a', 's']",modular,69,img/target_6.png,48,"['space', 'j']",9,0.05000000074505806,1.0,66.51016235351562,"['a', 's']",0.6558120250701904,68.0
"['s', 'd']",modular,70,img/target_10.png,48,"['j', 'k']",7,0.05000000074505806,1.0,67.26072692871094,"['d', 's']",0.6481049060821533,69.0
"['a', 'space']",modular,71,img/target_9.png,48,"['space', 'semicolon']",5,0.05000000074505806,0.0,68.01132202148438,"['a', 'space']",0.6905679702758789,70.0
"['s', 'space']",modular,72,img/target_12.png,48,"['j', 'semicolon']",6,0.05000000074505806,1.0,69.326904296875,"['s', 'space']",0.7419469356536865,71.0
"['a', 's']",modular,73,img/target_6.png,48,"['space', 'j']",9,0.05000000074505806,1.0,70.1610107421875,"['a', 's']",0.6276850700378418,72.0
"['s', 'space']",modular,74,img/target_12.png,48,"['j', 'semicolon']",6,0.05000000074505806,1.0,70.8779067993164,"['s', 'space']",0.7828989028930664,73.0
"['s', 'd']",modular,75,img/target_10.png,48,"['j', 'k']",7,0.05000000074505806,1.0,71.76114654541016,"['d', 's']",0.6926760673522949,74.0
"['s', 'space']",modular,76,img/target_12.png,48,"['j', 'semicolon']",6,0.05000000074505806,1.0,72.54385375976562,"['s', 'space']",0.6850860118865967,75.0
"['s', 'f']",modular,77,img/target_11.png,48,"['j', 'l']",8,0.05000000074505806,1.0,73.32846069335938,"['f', 's']",0.8521599769592285,76.0
"['s', 'space']",modular,78,img/target_12.png,48,"['j', 'semicolon']",6,0.05000000074505806,1.0,74.27816772460938,"['s', 'space']",0.7275199890136719,77.0
"['a', 'space']",modular,79,img/target_9.png,48,"['space', 'semicolon']",5,0.05000000074505806,1.0,75.0945053100586,"['a', 'space']",0.8700778484344482,78.0
"['s', 'space']",modular,80,img/target_12.png,48,"['j', 'semicolon']",6,0.05000000074505806,1.0,76.06178283691406,"['s', 'space']",0.6328909397125244,79.0
"['s', 'd']",modular,81,img/target_10.png,48,"['j', 'k']",7,0.05000000074505806,1.0,76.77764129638672,"['d', 's']",0.5628089904785156,80.0
"['s', 'space']",modular,82,img/target_12.png,48,"['j', 'semicolon']",6,0.05000000074505806,1.0,77.42762756347656,"['s', 'space']",0.7609949111938477,81.0
"['a', 'space']",modular,83,img/target_9.png,48,"['space', 'semicolon']",5,0.05000000074505806,1.0,78.27796936035156,"['a', 'space']",0.615588903427124,82.0
"['f', 'space']",modular,84,img/target_15.png,48,"['l', 'semicolon']",4,0.05000000074505806,1.0,78.978759765625,"['f', 'space']",1.1218388080596924,83.0
"['a', 'space']",modular,85,img/target_9.png,48,"['space', 'semicolon']",5,0.05000000074505806,1.0,80.19489288330078,"['a', 'space']",0.6185488700866699,84.0
"['s', 'f']",modular,86,img/target_11.png,48,"['j', 'l']",8,0.05000000074505806,1.0,80.91229248046875,"['f', 's']",0.7418801784515381,85.0
"['s', 'd']",modular,87,img/target_10.png,48,"['j', 'k']",7,0.05000000074505806,0.0,81.74530029296875,"['d', 's']",0.5400629043579102,86.0
"['a', 'space']",modular,88,img/target_9.png,48,"['space', 'semicolon']",5,0.05000000074505806,1.0,83.06146240234375,"['a', 'space']",0.6308929920196533,87.0
"['f', 'space']",modular,89,img/target_15.png,48,"['l', 'semicolon']",4,0.05000000074505806,1.0,83.796875,"['f', 'space']",0.9274311065673828,88.0
"['a', 'space']",modular,90,img/target_9.png,48,"['space', 'semicolon']",5,0.05000000074505806,1.0,84.81219482421875,"['a', 'space']",0.7047700881958008,89.0
"['s', 'space']",modular,91,img/target_12.png,48,"['j', 'semicolon']",6,0.05000000074505806,1.0,85.61266326904297,"['s', 'space']",0.7284021377563477,90.0
"['a', 's']",modular,92,img/target_6.png,48,"['space', 'j']",9,0.05000000074505806,1.0,86.42920684814453,"['a', 's']",0.6878299713134766,91.0
"['s', 'f']",modular,93,img/target_11.png,48,"['j', 'l']",8,0.05000000074505806,1.0,87.21353912353516,"['f', 's']",0.863724946975708,92.0
"['s', 'space']",modular,94,img/target_12.png,48,"['j', 'semicolon']",6,0.05000000074505806,0.0,88.16232299804688,"['s', 'space']",0.7138299942016602,93.0
"['a', 's']",modular,95,img/target_6.png,48,"['space', 'j']",9,0.05000000074505806,1.0,89.52918243408203,"['a', 's']",0.6188991069793701,94.0
"['d', 'space']",modular,96,img/target_14.png,48,"['k', 'semicolon']",0,0.05000000074505806,0.0,90.24594116210938,"['d', 'space']",0.7270059585571289,95.0
"['a', 's']",modular,97,img/target_6.png,48,"['space', 'j']",9,0.05000000074505806,0.0,92.0797348022461,"['a', 's']",0.6614170074462891,96.0
"['d', 'space']",modular,98,img/target_14.png,48,"['k', 'semicolon']",0,0.05000000074505806,1.0,93.2457504272461,"['d', 'space']",1.358492136001587,97.0
"['a', 'd']",modular,99,img/target_7.png,48,"['space', 'k']",1,0.05000000074505806,1.0,94.6968994140625,"['a', 'd']",0.8761098384857178,98.0
"['a', 'f']",modular,100,img/target_8.png,48,"['space', 'l']",3,0.05000000074505806,1.0,95.66348266601562,"['a', 'f']",0.9002032279968262,99.0
"['d', 'f']",modular,101,img/target_13.png,48,"['k', 'l']",2,0.05000000074505806,0.0,96.66373443603516,"['d', 'f']",0.6770150661468506,100.0
"['f', 'space']",modular,102,img/target_15.png,48,"['l', 'semicolon']",4,0.05000000074505806,1.0,97.9805679321289,"['f', 'space']",0.8320770263671875,101.0
"['a', 'space']",modular,103,img/target_9.png,48,"['space', 'semicolon']",5,0.05000000074505806,1.0,98.8969497680664,"['a', 'space']",0.7067279815673828,102.0
"['s', 'f']",modular,104,img/target_11.png,48,"['j', 'l']",8,0.05000000074505806,1.0,99.69720458984375,"['f', 's']",0.8023757934570312,103.0
"['a', 'space']",modular,105,img/target_9.png,48,"['space', 'semicolon']",5,0.05000000074505806,1.0,100.59687805175781,"['a', 'space']",0.8229610919952393,104.0
"['f', 'space']",modular,106,img/target_15.png,48,"['l', 'semicolon']",4,0.05000000074505806,1.0,101.51400756835938,"['f', 'space']",0.6654820442199707,105.0
"['a', 'f']",modular,107,img/target_8.png,48,"['space', 'l']",3,0.05000000074505806,1.0,102.26409149169922,"['a', 'f']",0.724790096282959,106.0
"['f', 'space']",modular,108,img/target_15.png,48,"['l', 'semicolon']",4,0.05000000074505806,1.0,103.08058166503906,"['f', 'space']",0.7548518180847168,107.0
"['a', 'f']",modular,109,img/target_8.png,48,"['space', 'l']",3,0.05000000074505806,1.0,103.93086242675781,"['a', 'f']",0.6566710472106934,108.0
"['a', 'd']",modular,110,img/target_7.png,48,"['space', 'k']",1,0.05000000074505806,1.0,104.68115997314453,"['a', 'd']",1.002223014831543,109.0
"['d', 'f']",modular,111,img/target_13.png,48,"['k', 'l']",2,0.05000000074505806,1.0,105.78129577636719,"['d', 'f']",0.7422809600830078,110.0
"['f', 'space']",modular,112,img/target_15.png,48,"['l', 'semicolon']",4,0.05000000074505806,1.0,106.61448669433594,"['f', 'space']",0.7579071521759033,111.0
"['a', 'space']",modular,113,img/target_9.png,48,"['space', 'semicolon']",5,0.05000000074505806,1.0,107.46466827392578,"['a', 'space']",0.778770923614502,112.0
"['f', 'space']",modular,114,img/target_15.png,48,"['l', 'semicolon']",4,0.05000000074505806,1.0,108.33090209960938,"['f', 'space']",0.7045161724090576,113.0
"['d', 'f']",modular,115,img/target_13.png,48,"['k', 'l']",2,0.05000000074505806,1.0,109.13152313232422,"['d', 'f']",0.6637299060821533,114.0
"['a', 'd']",modular,116,img/target_7.png,48,"['space', 'k']",1,0.05000000074505806,0.0,109.88191986083984,"['a', 'd']",0.7134358882904053,115.0
"['a', 'f']",modular,117,img/target_8.png,48,"['space', 'l']",3,0.05000000074505806,0.0,110.91415405273438,"['a', 'f']",1.1370949745178223,116.0
"['d', 'space']",modular,118,img/target_14.png,48,"['k', 'semicolon']",0,0.05000000074505806,1.0,112.78165435791016,"['d', 'space']",0.7264828681945801,117.0
"['d', 'f']",modular,119,img/target_13.png,48,"['k', 'l']",2,0.05000000074505806,1.0,113.59859466552734,"['d', 'f']",0.6686029434204102,118.0
"['d', 'space']",modular,120,img/target_14.png,48,"['k', 'semicolon']",0,0.05000000074505806,1.0,114.36614990234375,"['d', 'space']",0.8540480136871338,119.0
"['a', 'f']",modular,121,img/target_8.png,48,"['space', 'l']",3,0.05000000074505806,0.0,115.31565856933594,"['a', 'f']",0.8635718822479248,120.0
"['d', 'space']",modular,122,img/target_14.png,48,"['k', 'semicolon']",0,0.05000000074505806,1.0,116.69934844970703,"['d', 'space']",0.7837350368499756,121.0
"['d', 'f']",modular,123,img/target_13.png,48,"['k', 'l']",2,0.05000000074505806,1.0,117.58189392089844,"['d', 'f']",0.6139388084411621,122.0
"['d', 'space']",modular,124,img/target_14.png,48,"['k', 'semicolon']",0,0.05000000074505806,1.0,118.29891967773438,"['d', 'space']",0.8321609497070312,123.0
"['a', 'd']",modular,125,img/target_7.png,48,"['space', 'k']",1,0.05000000074505806,1.0,119.23226928710938,"['a', 'd']",0.6834211349487305,124.0
"['d', 'f']",modular,126,img/target_13.png,48,"['k', 'l']",2,0.05000000074505806,1.0,120.01634216308594,"['d', 'f']",0.7305309772491455,125.0
"['f', 'space']",modular,127,img/target_15.png,48,"['l', 'semicolon']",4,0.05000000074505806,1.0,120.84925079345703,"['f', 'space']",0.8428170680999756,126.0
"['d', 'f']",modular,128,img/target_13.png,48,"['k', 'l']",2,0.05000000074505806,1.0,121.78254699707031,"['d', 'f']",0.6602621078491211,127.0
"['a', 'f']",modular,129,img/target_8.png,48,"['space', 'l']",3,0.05000000074505806,1.0,122.53299713134766,"['a', 'f']",0.8068628311157227,128.0
"['d', 'space']",modular,130,img/target_14.png,48,"['k', 'semicolon']",0,0.05000000074505806,1.0,123.43278503417969,"['d', 'space']",0.7299599647521973,129.0
"['a', 'f']",modular,131,img/target_8.png,48,"['space', 'l']",3,0.05000000074505806,1.0,124.2660903930664,"['a', 'f']",0.7126460075378418,130.0
"['d', 'space']",modular,132,img/target_14.png,48,"['k', 'semicolon']",0,0.05000000074505806,1.0,125.06549835205078,"['d', 'space']",0.7451639175415039,131.0
"['a', 's']",modular,133,img/target_6.png,48,"['space', 'j']",9,0.05000000074505806,1.0,125.89906311035156,"['a', 's']",0.8486638069152832,132.0
"['s', 'space']",modular,134,img/target_12.png,48,"['j', 'semicolon']",6,0.05000000074505806,1.0,126.85014343261719,"['s', 'space']",0.6806881427764893,133.0
"['s', 'f']",modular,135,img/target_11.png,48,"['j', 'l']",8,0.05000000074505806,1.0,127.61595153808594,"['f', 's']",0.8106329441070557,134.0
"['s', 'space']",modular,136,img/target_12.png,48,"['j', 'semicolon']",6,0.05000000074505806,1.0,128.51693725585938,"['s', 'space']",0.813805103302002,135.0
"['s', 'f']",modular,137,img/target_11.png,48,"['j', 'l']",8,0.05000000074505806,1.0,129.41574096679688,"['f', 's']",1.1788749694824219,136.0
"['a', 's']",modular,138,img/target_6.png,48,"['space', 'j']",9,0.05000000074505806,1.0,130.6826934814453,"['a', 's']",0.6238830089569092,137.0
"['s', 'space']",modular,139,img/target_12.png,48,"['j', 'semicolon']",6,0.05000000074505806,1.0,131.40029907226562,"['s', 'space']",0.7394509315490723,138.0
"['a', 's']",modular,140,img/target_6.png,48,"['space', 'j']",9,0.05000000074505806,1.0,132.23345947265625,"['a', 's']",0.6091451644897461,139.0
"['s', 'f']",modular,141,img/target_11.png,48,"['j', 'l']",8,0.05000000074505806,1.0,132.93321228027344,"['f', 's']",0.7411441802978516,140.0
"['s', 'space']",modular,142,img/target_12.png,48,"['j', 'semicolon']",6,0.05000000074505806,1.0,133.76695251464844,"['s', 'space']",0.7567811012268066,141.0
"['s', 'd']",modular,143,img/target_10.png,48,"['j', 'k']",7,0.05000000074505806,1.0,134.6173858642578,"['d', 's']",0.618096113204956,142.0
"['a', 's']",modular,144,img/target_6.png,48,"['space', 'j']",9,0.05000000074505806,1.0,135.3338623046875,"['a', 's']",0.6052920818328857,143.0
"['s', 'space']",modular,145,img/target_12.png,48,"['j', 'semicolon']",6,0.05000000074505806,0.0,136.03387451171875,"['s', 'space']",0.7371299266815186,144.0
"['a', 's']",modular,146,img/target_6.png,48,"['space', 'j']",9,0.05000000074505806,1.0,137.80035400390625,"['a', 's']",0.5789239406585693,145.0
"['s', 'space']",modular,147,img/target_12.png,48,"['j', 'semicolon']",6,0.05000000074505806,1.0,138.4673614501953,"['s', 'space']",0.7427980899810791,146.0
"['a', 'space']",modular,148,img/target_9.png,48,"['space', 'semicolon']",5,0.05000000074505806,1.0,139.3007049560547,"['a', 'space']",0.5827090740203857,147.0
"['s', 'd']",modular,149,img/target_10.png,48,"['j', 'k']",7,0.05000000074505806,1.0,139.98399353027344,"['d', 's']",0.6663699150085449,148.0
"['a', 's']",modular,150,img/target_6.png,48,"['space', 'j']",9,0.05000000074505806,1.0,140.7340087890625,"['a', 's']",0.5808260440826416,149.0
"['s', 'd']",modular,151,img/target_10.png,48,"['j', 'k']",7,0.05000000074505806,1.0,141.4005584716797,"['d', 's']",0.6183629035949707,150.0
"['s', 'space']",modular,152,img/target_12.png,48,"['j', 'semicolon']",6,0.05000000074505806,1.0,142.11798095703125,"['s', 'space']",0.7410359382629395,151.0
"['a', 'space']",modular,153,img/target_9.png,48,"['space', 'semicolon']",5,0.05000000074505806,1.0,142.95175170898438,"['a', 'space']",0.6832470893859863,152.0
"['f', 'space']",modular,154,img/target_15.png,48,"['l', 'semicolon']",4,0.05000000074505806,1.0,143.7350616455078,"['f', 'space']",1.171015977859497,153.0
"['a', 'f']",modular,155,img/target_8.png,48,"['space', 'l']",3,0.05000000074505806,0.0,145.00143432617188,"['a', 'f']",0.6817100048065186,154.0
"['f', 'space']",modular,156,img/target_15.png,48,"['l', 'semicolon']",4,0.05000000074505806,1.0,146.4022979736328,"['f', 'space']",0.8876500129699707,155.0
"['a', 'd']",modular,157,img/target_7.png,48,"['space', 'k']",1,0.05000000074505806,1.0,147.3840789794922,"['a', 'd']",0.8098680973052979,156.0
"['d', 'f']",modular,158,img/target_13.png,48,"['k', 'l']",2,0.05000000074505806,1.0,148.2853240966797,"['d', 'f']",0.7246990203857422,157.0
"['a', 'f']",modular,159,img/target_8.png,48,"['space', 'l']",3,0.05000000074505806,1.0,149.10159301757812,"['a', 'f']",0.9961609840393066,158.0
"['a', 'd']",modular,160,img/target_7.png,48,"['space', 'k']",1,0.05000000074505806,1.0,150.18496704101562,"['a', 'd']",0.7298481464385986,159.0
"['a', 'f']",modular,161,img/target_8.png,48,"['space', 'l']",3,0.05000000074505806,1.0,151.01849365234375,"['a', 'f']",0.7593188285827637,160.0
"['d', 'f']",modular,162,img/target_13.png,48,"['k', 'l']",2,0.05000000074505806,1.0,151.86868286132812,"['d', 'f']",0.7742190361022949,161.0
"['a', 'f']",modular,163,img/target_8.png,48,"['space', 'l']",3,0.05000000074505806,0.0,152.7355499267578,"['a', 'f']",0.7230620384216309,162.0
"['a', 'd']",modular,164,img/target_7.png,48,"['space', 'k']",1,0.05000000074505806,1.0,153.93704223632812,"['a', 'd']",0.8015689849853516,163.0
"['a', 'f']",modular,165,img/target_8.png,48,"['space', 'l']",3,0.05000000074505806,1.0,154.83604431152344,"['a', 'f']",0.6616439819335938,164.0
"['d', 'f']",modular,166,img/target_13.png,48,"['k', 'l']",2,0.05000000074505806,1.0,155.58493041992188,"['d', 'f']",0.7136290073394775,165.0
"['f', 'space']",modular,167,img/target_15.png,48,"['l', 'semicolon']",4,0.05000000074505806,1.0,156.38482666015625,"['f', 'space']",0.7937240600585938,166.0
"['a', 'space']",modular,168,img/target_9.png,48,"['space', 'semicolon']",5,0.05000000074505806,0.0,157.26914978027344,"['a', 'space']",0.5892000198364258,167.0
"['f', 'space']",modular,169,img/target_15.png,48,"['l', 'semicolon']",4,0.05000000074505806,0.0,158.51881408691406,"['f', 'space']",0.6755690574645996,168.0
"['a', 'f']",modular,170,img/target_8.png,48,"['space', 'l']",3,0.05000000074505806,1.0,159.8201904296875,"['a', 'f']",0.8063008785247803,169.0
"['d', 'f']",modular,171,img/target_13.png,48,"['k', 'l']",2,0.05000000074505806,1.0,160.71853637695312,"['d', 'f']",0.6838541030883789,170.0
"['f', 'space']",modular,172,img/target_15.png,48,"['l', 'semicolon']",4,0.05000000074505806,1.0,161.4859619140625,"['f', 'space']",1.0033340454101562,171.0
"['a', 'f']",modular,173,img/target_8.png,48,"['space', 'l']",3,0.05000000074505806,1.0,162.58700561523438,"['a', 'f']",0.6142580509185791,172.0
"['d', 'space']",modular,174,img/target_14.png,48,"['k', 'semicolon']",0,0.05000000074505806,0.0,163.28659057617188,"['d', 'space']",0.5954627990722656,173.0
"['d', 'f']",modular,175,img/target_13.png,48,"['k', 'l']",2,0.05000000074505806,1.0,164.2696533203125,"['d', 'f']",0.7965669631958008,174.0
"['a', 'f']",modular,176,img/target_8.png,48,"['space', 'l']",3,0.05000000074505806,1.0,165.153076171875,"['a', 'f']",0.7773199081420898,175.0
"['d', 'f']",modular,177,img/target_13.png,48,"['k', 'l']",2,0.05000000074505806,1.0,166.01913452148438,"['d', 'f']",0.5820472240447998,176.0
