pID,trialNum,graph,walk,resp,path
2,436,modular,5,e,img/target_3.png
2,437,modular,7,v,img/target_5.png
2,438,modular,5,e,img/target_3.png
2,439,modular,4,o,img/target_9.png
2,440,modular,3,r,img/target_4.png
2,441,modular,2,q,img/target_1.png
2,442,modular,0,w,img/target_2.png
2,443,modular,2,q,img/target_1.png
2,444,modular,0,w,img/target_2.png
2,445,modular,9,p,img/target_10.png
2,446,modular,8,b,img/target_6.png
2,447,modular,9,p,img/target_10.png
2,448,modular,6,i,img/target_8.png
2,449,modular,7,v,img/target_5.png
2,450,modular,8,b,img/target_6.png
2,451,modular,6,i,img/target_8.png
2,452,modular,7,v,img/target_5.png
2,453,modular,9,p,img/target_10.png
2,454,modular,6,i,img/target_8.png
2,455,modular,8,b,img/target_6.png
2,456,modular,9,p,img/target_10.png
2,457,modular,0,w,img/target_2.png
2,458,modular,9,p,img/target_10.png
2,459,modular,6,i,img/target_8.png
2,460,modular,7,v,img/target_5.png
2,461,modular,9,p,img/target_10.png
2,462,modular,8,b,img/target_6.png
2,463,modular,5,e,img/target_3.png
2,464,modular,6,i,img/target_8.png
2,465,modular,9,p,img/target_10.png
2,466,modular,6,i,img/target_8.png
2,467,modular,9,p,img/target_10.png
2,468,modular,6,i,img/target_8.png
2,469,modular,7,v,img/target_5.png
2,470,modular,6,i,img/target_8.png
2,471,modular,5,e,img/target_3.png
2,472,modular,8,b,img/target_6.png
2,473,modular,6,i,img/target_8.png
2,474,modular,5,e,img/target_3.png
2,475,modular,7,v,img/target_5.png
2,476,modular,9,p,img/target_10.png
2,477,modular,7,v,img/target_5.png
2,478,modular,8,b,img/target_6.png
2,479,modular,7,v,img/target_5.png
2,480,modular,8,b,img/target_6.png
2,481,modular,7,v,img/target_5.png
2,482,modular,5,e,img/target_3.png
2,483,modular,4,o,img/target_9.png
2,484,modular,1,u,img/target_7.png
2,485,modular,0,w,img/target_2.png
2,486,modular,2,q,img/target_1.png
2,487,modular,0,w,img/target_2.png
2,488,modular,2,q,img/target_1.png
2,489,modular,4,o,img/target_9.png
2,490,modular,2,q,img/target_1.png
2,491,modular,1,u,img/target_7.png
2,492,modular,3,r,img/target_4.png
2,493,modular,1,u,img/target_7.png
2,494,modular,3,r,img/target_4.png
2,495,modular,1,u,img/target_7.png
2,496,modular,4,o,img/target_9.png
2,497,modular,5,e,img/target_3.png
2,498,modular,6,i,img/target_8.png
2,499,modular,9,p,img/target_10.png
2,500,modular,0,w,img/target_2.png
2,501,modular,9,p,img/target_10.png
2,502,modular,8,b,img/target_6.png
2,503,modular,6,i,img/target_8.png
2,504,modular,7,v,img/target_5.png
2,505,modular,8,b,img/target_6.png
2,506,modular,7,v,img/target_5.png
2,507,modular,8,b,img/target_6.png
2,508,modular,7,v,img/target_5.png
2,509,modular,9,p,img/target_10.png
2,510,modular,6,i,img/target_8.png
2,511,modular,9,p,img/target_10.png
2,512,modular,0,w,img/target_2.png
2,513,modular,2,q,img/target_1.png
2,514,modular,1,u,img/target_7.png
2,515,modular,3,r,img/target_4.png
2,516,modular,4,o,img/target_9.png
2,517,modular,5,e,img/target_3.png
2,518,modular,6,i,img/target_8.png
2,519,modular,7,v,img/target_5.png
2,520,modular,8,b,img/target_6.png
2,521,modular,9,p,img/target_10.png
2,522,modular,6,i,img/target_8.png
2,523,modular,8,b,img/target_6.png
2,524,modular,6,i,img/target_8.png
2,525,modular,9,p,img/target_10.png
2,526,modular,7,v,img/target_5.png
2,527,modular,6,i,img/target_8.png
2,528,modular,9,p,img/target_10.png
2,529,modular,0,w,img/target_2.png
2,530,modular,3,r,img/target_4.png
2,531,modular,4,o,img/target_9.png
2,532,modular,3,r,img/target_4.png
2,533,modular,0,w,img/target_2.png
2,534,modular,1,u,img/target_7.png
2,535,modular,4,o,img/target_9.png
2,536,modular,2,q,img/target_1.png
2,537,modular,1,u,img/target_7.png
2,538,modular,0,w,img/target_2.png
2,539,modular,9,p,img/target_10.png
2,540,modular,0,w,img/target_2.png
2,541,modular,2,q,img/target_1.png
2,542,modular,1,u,img/target_7.png
2,543,modular,0,w,img/target_2.png
2,544,modular,1,u,img/target_7.png
2,545,modular,3,r,img/target_4.png
2,546,modular,2,q,img/target_1.png
2,547,modular,3,r,img/target_4.png
2,548,modular,0,w,img/target_2.png
2,549,modular,2,q,img/target_1.png
2,550,modular,0,w,img/target_2.png
2,551,modular,2,q,img/target_1.png
2,552,modular,4,o,img/target_9.png
2,553,modular,3,r,img/target_4.png
2,554,modular,1,u,img/target_7.png
2,555,modular,3,r,img/target_4.png
2,556,modular,0,w,img/target_2.png
2,557,modular,9,p,img/target_10.png
2,558,modular,8,b,img/target_6.png
2,559,modular,6,i,img/target_8.png
2,560,modular,8,b,img/target_6.png
2,561,modular,7,v,img/target_5.png
2,562,modular,5,e,img/target_3.png
2,563,modular,6,i,img/target_8.png
2,564,modular,5,e,img/target_3.png
2,565,modular,4,o,img/target_9.png
2,566,modular,2,q,img/target_1.png
2,567,modular,0,w,img/target_2.png
2,568,modular,3,r,img/target_4.png
2,569,modular,1,u,img/target_7.png
2,570,modular,4,o,img/target_9.png
2,571,modular,1,u,img/target_7.png
2,572,modular,2,q,img/target_1.png
2,573,modular,4,o,img/target_9.png
2,574,modular,1,u,img/target_7.png
2,575,modular,4,o,img/target_9.png
2,576,modular,2,q,img/target_1.png
2,577,modular,1,u,img/target_7.png
2,578,modular,2,q,img/target_1.png
2,579,modular,1,u,img/target_7.png
2,580,modular,2,q,img/target_1.png
2,581,modular,0,w,img/target_2.png
2,582,modular,2,q,img/target_1.png
2,583,modular,1,u,img/target_7.png
2,584,modular,2,q,img/target_1.png
2,585,modular,0,w,img/target_2.png
2,586,modular,3,r,img/target_4.png
2,587,modular,2,q,img/target_1.png
2,588,modular,3,r,img/target_4.png
2,589,modular,1,u,img/target_7.png
2,590,modular,2,q,img/target_1.png
2,591,modular,3,r,img/target_4.png
2,592,modular,4,o,img/target_9.png
2,593,modular,1,u,img/target_7.png
2,594,modular,4,o,img/target_9.png
2,595,modular,1,u,img/target_7.png
2,596,modular,2,q,img/target_1.png
2,597,modular,3,r,img/target_4.png
2,598,modular,1,u,img/target_7.png
2,599,modular,4,o,img/target_9.png
2,600,modular,5,e,img/target_3.png
2,601,modular,7,v,img/target_5.png
2,602,modular,8,b,img/target_6.png
2,603,modular,9,p,img/target_10.png
2,604,modular,6,i,img/target_8.png
2,605,modular,9,p,img/target_10.png
2,606,modular,8,b,img/target_6.png
2,607,modular,6,i,img/target_8.png
2,608,modular,5,e,img/target_3.png
2,609,modular,7,v,img/target_5.png
2,610,modular,8,b,img/target_6.png
2,611,modular,7,v,img/target_5.png
2,612,modular,9,p,img/target_10.png
2,613,modular,0,w,img/target_2.png
2,614,modular,1,u,img/target_7.png
2,615,modular,4,o,img/target_9.png
2,616,modular,3,r,img/target_4.png
2,617,modular,0,w,img/target_2.png
2,618,modular,9,p,img/target_10.png
2,619,modular,7,v,img/target_5.png
2,620,modular,8,b,img/target_6.png
2,621,modular,7,v,img/target_5.png
2,622,modular,5,e,img/target_3.png
