pID,trialNum,graph,walk,resp,path
3,699,lattice,6,w,img/target_2.png
3,700,lattice,4,o,img/target_9.png
3,701,lattice,3,p,img/target_10.png
3,702,lattice,2,v,img/target_5.png
3,703,lattice,3,p,img/target_10.png
3,704,lattice,1,q,img/target_1.png
3,705,lattice,9,e,img/target_3.png
3,706,lattice,1,q,img/target_1.png
3,707,lattice,9,e,img/target_3.png
3,708,lattice,1,q,img/target_1.png
3,709,lattice,9,e,img/target_3.png
3,710,lattice,7,r,img/target_4.png
3,711,lattice,8,u,img/target_7.png
3,712,lattice,7,r,img/target_4.png
3,713,lattice,6,w,img/target_2.png
3,714,lattice,8,u,img/target_7.png
3,715,lattice,9,e,img/target_3.png
3,716,lattice,8,u,img/target_7.png
3,717,lattice,6,w,img/target_2.png
3,718,lattice,7,r,img/target_4.png
3,719,lattice,6,w,img/target_2.png
3,720,lattice,8,u,img/target_7.png
3,721,lattice,0,i,img/target_8.png
3,722,lattice,8,u,img/target_7.png
3,723,lattice,7,r,img/target_4.png
3,724,lattice,9,e,img/target_3.png
3,725,lattice,0,i,img/target_8.png
3,726,lattice,9,e,img/target_3.png
3,727,lattice,7,r,img/target_4.png
3,728,lattice,6,w,img/target_2.png
3,729,lattice,7,r,img/target_4.png
3,730,lattice,6,w,img/target_2.png
3,731,lattice,8,u,img/target_7.png
3,732,lattice,0,i,img/target_8.png
3,733,lattice,9,e,img/target_3.png
3,734,lattice,0,i,img/target_8.png
3,735,lattice,8,u,img/target_7.png
3,736,lattice,7,r,img/target_4.png
3,737,lattice,6,w,img/target_2.png
3,738,lattice,7,r,img/target_4.png
3,739,lattice,8,u,img/target_7.png
3,740,lattice,6,w,img/target_2.png
3,741,lattice,7,r,img/target_4.png
3,742,lattice,9,e,img/target_3.png
3,743,lattice,0,i,img/target_8.png
3,744,lattice,2,v,img/target_5.png
3,745,lattice,1,q,img/target_1.png
3,746,lattice,3,p,img/target_10.png
3,747,lattice,1,q,img/target_1.png
3,748,lattice,0,i,img/target_8.png
3,749,lattice,8,u,img/target_7.png
3,750,lattice,7,r,img/target_4.png
3,751,lattice,8,u,img/target_7.png
3,752,lattice,6,w,img/target_2.png
3,753,lattice,8,u,img/target_7.png
3,754,lattice,0,i,img/target_8.png
3,755,lattice,9,e,img/target_3.png
3,756,lattice,0,i,img/target_8.png
3,757,lattice,9,e,img/target_3.png
3,758,lattice,0,i,img/target_8.png
3,759,lattice,1,q,img/target_1.png
3,760,lattice,0,i,img/target_8.png
3,761,lattice,8,u,img/target_7.png
3,762,lattice,0,i,img/target_8.png
3,763,lattice,2,v,img/target_5.png
3,764,lattice,0,i,img/target_8.png
3,765,lattice,8,u,img/target_7.png
3,766,lattice,6,w,img/target_2.png
3,767,lattice,5,b,img/target_6.png
3,768,lattice,7,r,img/target_4.png
3,769,lattice,6,w,img/target_2.png
3,770,lattice,8,u,img/target_7.png
3,771,lattice,9,e,img/target_3.png
3,772,lattice,1,q,img/target_1.png
3,773,lattice,2,v,img/target_5.png
3,774,lattice,4,o,img/target_9.png
3,775,lattice,6,w,img/target_2.png
3,776,lattice,4,o,img/target_9.png
3,777,lattice,5,b,img/target_6.png
3,778,lattice,6,w,img/target_2.png
3,779,lattice,4,o,img/target_9.png
3,780,lattice,5,b,img/target_6.png
3,781,lattice,6,w,img/target_2.png
3,782,lattice,8,u,img/target_7.png
3,783,lattice,0,i,img/target_8.png
3,784,lattice,2,v,img/target_5.png
3,785,lattice,4,o,img/target_9.png
3,786,lattice,5,b,img/target_6.png
3,787,lattice,6,w,img/target_2.png
3,788,lattice,8,u,img/target_7.png
3,789,lattice,6,w,img/target_2.png
3,790,lattice,8,u,img/target_7.png
3,791,lattice,0,i,img/target_8.png
3,792,lattice,2,v,img/target_5.png
3,793,lattice,0,i,img/target_8.png
3,794,lattice,9,e,img/target_3.png
3,795,lattice,1,q,img/target_1.png
3,796,lattice,0,i,img/target_8.png
3,797,lattice,9,e,img/target_3.png
3,798,lattice,1,q,img/target_1.png
3,799,lattice,0,i,img/target_8.png
3,800,lattice,9,e,img/target_3.png
3,801,lattice,7,r,img/target_4.png
3,802,lattice,5,b,img/target_6.png
3,803,lattice,4,o,img/target_9.png
3,804,lattice,5,b,img/target_6.png
3,805,lattice,4,o,img/target_9.png
3,806,lattice,3,p,img/target_10.png
3,807,lattice,4,o,img/target_9.png
3,808,lattice,3,p,img/target_10.png
3,809,lattice,2,v,img/target_5.png
3,810,lattice,4,o,img/target_9.png
3,811,lattice,2,v,img/target_5.png
3,812,lattice,0,i,img/target_8.png
3,813,lattice,2,v,img/target_5.png
3,814,lattice,3,p,img/target_10.png
3,815,lattice,1,q,img/target_1.png
3,816,lattice,3,p,img/target_10.png
3,817,lattice,4,o,img/target_9.png
3,818,lattice,2,v,img/target_5.png
3,819,lattice,4,o,img/target_9.png
3,820,lattice,2,v,img/target_5.png
3,821,lattice,3,p,img/target_10.png
3,822,lattice,1,q,img/target_1.png
3,823,lattice,3,p,img/target_10.png
3,824,lattice,5,b,img/target_6.png
3,825,lattice,6,w,img/target_2.png
3,826,lattice,5,b,img/target_6.png
3,827,lattice,7,r,img/target_4.png
3,828,lattice,5,b,img/target_6.png
3,829,lattice,6,w,img/target_2.png
3,830,lattice,4,o,img/target_9.png
3,831,lattice,3,p,img/target_10.png
3,832,lattice,4,o,img/target_9.png
3,833,lattice,3,p,img/target_10.png
3,834,lattice,2,v,img/target_5.png
3,835,lattice,4,o,img/target_9.png
3,836,lattice,3,p,img/target_10.png
3,837,lattice,4,o,img/target_9.png
3,838,lattice,2,v,img/target_5.png
3,839,lattice,1,q,img/target_1.png
3,840,lattice,9,e,img/target_3.png
3,841,lattice,8,u,img/target_7.png
3,842,lattice,0,i,img/target_8.png
3,843,lattice,9,e,img/target_3.png
3,844,lattice,7,r,img/target_4.png
3,845,lattice,8,u,img/target_7.png
3,846,lattice,6,w,img/target_2.png
3,847,lattice,5,b,img/target_6.png
3,848,lattice,3,p,img/target_10.png
3,849,lattice,2,v,img/target_5.png
3,850,lattice,1,q,img/target_1.png
3,851,lattice,9,e,img/target_3.png
3,852,lattice,0,i,img/target_8.png
3,853,lattice,2,v,img/target_5.png
3,854,lattice,1,q,img/target_1.png
3,855,lattice,3,p,img/target_10.png
3,856,lattice,2,v,img/target_5.png
3,857,lattice,1,q,img/target_1.png
3,858,lattice,0,i,img/target_8.png
3,859,lattice,9,e,img/target_3.png
3,860,lattice,8,u,img/target_7.png
3,861,lattice,9,e,img/target_3.png
3,862,lattice,7,r,img/target_4.png
3,863,lattice,5,b,img/target_6.png
3,864,lattice,6,w,img/target_2.png
3,865,lattice,7,r,img/target_4.png
3,866,lattice,8,u,img/target_7.png
3,867,lattice,0,i,img/target_8.png
3,868,lattice,1,q,img/target_1.png
3,869,lattice,3,p,img/target_10.png
3,870,lattice,4,o,img/target_9.png
3,871,lattice,2,v,img/target_5.png
3,872,lattice,0,i,img/target_8.png
3,873,lattice,2,v,img/target_5.png
3,874,lattice,1,q,img/target_1.png
3,875,lattice,9,e,img/target_3.png
3,876,lattice,7,r,img/target_4.png
3,877,lattice,8,u,img/target_7.png
3,878,lattice,0,i,img/target_8.png
3,879,lattice,9,e,img/target_3.png
3,880,lattice,1,q,img/target_1.png
3,881,lattice,2,v,img/target_5.png
3,882,lattice,4,o,img/target_9.png
3,883,lattice,2,v,img/target_5.png
3,884,lattice,1,q,img/target_1.png
3,885,lattice,9,e,img/target_3.png
3,886,lattice,1,q,img/target_1.png
3,887,lattice,9,e,img/target_3.png
3,888,lattice,7,r,img/target_4.png
3,889,lattice,5,b,img/target_6.png
3,890,lattice,6,w,img/target_2.png
3,891,lattice,7,r,img/target_4.png
3,892,lattice,5,b,img/target_6.png
3,893,lattice,4,o,img/target_9.png
3,894,lattice,3,p,img/target_10.png
3,895,lattice,5,b,img/target_6.png
3,896,lattice,7,r,img/target_4.png
3,897,lattice,8,u,img/target_7.png
3,898,lattice,9,e,img/target_3.png
3,899,lattice,7,r,img/target_4.png
3,900,lattice,9,e,img/target_3.png
3,901,lattice,7,r,img/target_4.png
3,902,lattice,5,b,img/target_6.png
3,903,lattice,7,r,img/target_4.png
3,904,lattice,9,e,img/target_3.png
3,905,lattice,8,u,img/target_7.png
3,906,lattice,0,i,img/target_8.png
3,907,lattice,2,v,img/target_5.png
3,908,lattice,3,p,img/target_10.png
3,909,lattice,4,o,img/target_9.png
3,910,lattice,3,p,img/target_10.png
3,911,lattice,4,o,img/target_9.png
3,912,lattice,6,w,img/target_2.png
3,913,lattice,5,b,img/target_6.png
3,914,lattice,3,p,img/target_10.png
3,915,lattice,2,v,img/target_5.png
3,916,lattice,4,o,img/target_9.png
3,917,lattice,6,w,img/target_2.png
3,918,lattice,7,r,img/target_4.png
3,919,lattice,8,u,img/target_7.png
3,920,lattice,7,r,img/target_4.png
3,921,lattice,6,w,img/target_2.png
3,922,lattice,5,b,img/target_6.png
3,923,lattice,4,o,img/target_9.png
3,924,lattice,6,w,img/target_2.png
3,925,lattice,7,r,img/target_4.png
3,926,lattice,8,u,img/target_7.png
3,927,lattice,7,r,img/target_4.png
3,928,lattice,9,e,img/target_3.png
3,929,lattice,8,u,img/target_7.png
3,930,lattice,9,e,img/target_3.png
3,931,lattice,7,r,img/target_4.png
3,932,lattice,9,e,img/target_3.png
3,933,lattice,7,r,img/target_4.png
3,934,lattice,9,e,img/target_3.png
3,935,lattice,7,r,img/target_4.png
3,936,lattice,9,e,img/target_3.png
3,937,lattice,0,i,img/target_8.png
3,938,lattice,1,q,img/target_1.png
3,939,lattice,3,p,img/target_10.png
3,940,lattice,2,v,img/target_5.png
3,941,lattice,3,p,img/target_10.png
3,942,lattice,1,q,img/target_1.png
3,943,lattice,3,p,img/target_10.png
3,944,lattice,1,q,img/target_1.png
3,945,lattice,3,p,img/target_10.png
3,946,lattice,4,o,img/target_9.png
3,947,lattice,6,w,img/target_2.png
3,948,lattice,4,o,img/target_9.png
3,949,lattice,6,w,img/target_2.png
3,950,lattice,4,o,img/target_9.png
3,951,lattice,5,b,img/target_6.png
3,952,lattice,6,w,img/target_2.png
3,953,lattice,4,o,img/target_9.png
3,954,lattice,6,w,img/target_2.png
3,955,lattice,4,o,img/target_9.png
3,956,lattice,5,b,img/target_6.png
3,957,lattice,3,p,img/target_10.png
3,958,lattice,5,b,img/target_6.png
3,959,lattice,4,o,img/target_9.png
3,960,lattice,5,b,img/target_6.png
3,961,lattice,7,r,img/target_4.png
3,962,lattice,9,e,img/target_3.png
3,963,lattice,0,i,img/target_8.png
3,964,lattice,8,u,img/target_7.png
3,965,lattice,7,r,img/target_4.png
3,966,lattice,5,b,img/target_6.png
3,967,lattice,7,r,img/target_4.png
3,968,lattice,8,u,img/target_7.png
3,969,lattice,7,r,img/target_4.png
3,970,lattice,6,w,img/target_2.png
3,971,lattice,4,o,img/target_9.png
3,972,lattice,2,v,img/target_5.png
3,973,lattice,0,i,img/target_8.png
3,974,lattice,2,v,img/target_5.png
3,975,lattice,1,q,img/target_1.png
3,976,lattice,3,p,img/target_10.png
3,977,lattice,2,v,img/target_5.png
3,978,lattice,0,i,img/target_8.png
3,979,lattice,9,e,img/target_3.png
3,980,lattice,7,r,img/target_4.png
3,981,lattice,9,e,img/target_3.png
3,982,lattice,1,q,img/target_1.png
3,983,lattice,0,i,img/target_8.png
3,984,lattice,1,q,img/target_1.png
3,985,lattice,9,e,img/target_3.png
3,986,lattice,1,q,img/target_1.png
3,987,lattice,0,i,img/target_8.png
3,988,lattice,1,q,img/target_1.png
3,989,lattice,2,v,img/target_5.png
3,990,lattice,1,q,img/target_1.png
3,991,lattice,0,i,img/target_8.png
3,992,lattice,8,u,img/target_7.png
3,993,lattice,7,r,img/target_4.png
3,994,lattice,5,b,img/target_6.png
3,995,lattice,3,p,img/target_10.png
3,996,lattice,5,b,img/target_6.png
3,997,lattice,7,r,img/target_4.png
3,998,lattice,6,w,img/target_2.png
3,999,lattice,8,u,img/target_7.png
3,1000,lattice,6,w,img/target_2.png
