respL,graph,trialNum,path,pID,respR,walk,ISI_raw,correct_raw,onset_raw,resp_raw,rt_raw,order
"['a', 'space']",lattice,79,img/target_9.png,1,"['space', 'semicolon']",6,0.05000000074505806,0.0,371.9259033203125,"['semicolon', 'space']",1.7363331317901611,78.0
"['s', 'space']",lattice,80,img/target_12.png,1,"['j', 'semicolon']",4,0.05000000074505806,1.0,379.6937561035156,"['j', 'semicolon']",2.143126964569092,79.0
"['a', 'space']",lattice,81,img/target_9.png,1,"['space', 'semicolon']",6,0.05000000074505806,0.0,381.9281311035156,"['semicolon', 'space']",1.197754144668579,80.0
"['s', 'space']",lattice,82,img/target_12.png,1,"['j', 'semicolon']",4,0.05000000074505806,1.0,385.6441650390625,"['j', 'semicolon']",1.5606868267059326,81.0
"['f', 'space']",lattice,83,img/target_15.png,1,"['l', 'semicolon']",3,0.05000000074505806,1.0,387.2945861816406,"['l', 'semicolon']",2.038137912750244,82.0
"['a', 'd']",lattice,84,img/target_7.png,1,"['space', 'k']",2,0.05000000074505806,0.0,389.4278869628906,"['k', 'space']",1.090142011642456,83.0
"['s', 'space']",lattice,85,img/target_12.png,1,"['j', 'semicolon']",4,0.05000000074505806,0.0,393.0296325683594,"['j', 'semicolon']",3.175920009613037,84.0
"['a', 'space']",lattice,86,img/target_9.png,1,"['space', 'semicolon']",6,0.05000000074505806,0.0,405.08203125,"['semicolon', 'space']",1.5061709880828857,85.0
"['s', 'f']",lattice,87,img/target_11.png,1,"['j', 'l']",8,0.05000000074505806,1.0,408.9132385253906,"['j', 'l']",2.9708540439605713,86.0
"['d', 'space']",lattice,88,img/target_14.png,1,"['k', 'semicolon']",0,0.05000000074505806,0.0,411.9806213378906,"['k', 'semicolon']",1.6963930130004883,87.0
"['a', 's']",lattice,89,img/target_6.png,1,"['space', 'j']",9,0.05000000074505806,0.0,417.9478454589844,"['j', 'space']",2.0720021724700928,88.0
"['a', 'f']",lattice,90,img/target_8.png,1,"['space', 'l']",7,0.05000000074505806,0.0,421.7813720703125,"['l', 'space']",2.17502498626709,89.0
"['a', 'space']",lattice,91,img/target_9.png,1,"['space', 'semicolon']",6,0.05000000074505806,0.0,426.04803466796875,"['semicolon', 'space']",0.43672704696655273,90.0
"['s', 'space']",lattice,92,img/target_12.png,1,"['j', 'semicolon']",4,0.05000000074505806,0.0,428.49896240234375,"['j', 'semicolon']",0.5204291343688965,91.0
"['f', 'space']",lattice,93,img/target_15.png,1,"['l', 'semicolon']",3,0.05000000074505806,1.0,436.8000793457031,"['l', 'semicolon']",1.5798649787902832,92.0
"['a', 'd']",lattice,94,img/target_7.png,1,"['space', 'k']",2,0.05000000074505806,1.0,438.48284912109375,"['k', 'space']",2.2724552154541016,93.0
"['s', 'd']",lattice,95,img/target_10.png,1,"['j', 'k']",1,0.05000000074505806,1.0,440.849365234375,"['j', 'k']",1.9949240684509277,94.0
"['f', 'space']",lattice,96,img/target_15.png,1,"['l', 'semicolon']",3,0.05000000074505806,1.0,442.9339599609375,"['l', 'semicolon']",2.0290610790252686,95.0
"['s', 'space']",lattice,97,img/target_12.png,1,"['j', 'semicolon']",4,0.05000000074505806,1.0,445.0495910644531,"['j', 'semicolon']",2.5533480644226074,96.0
"['a', 'space']",lattice,98,img/target_9.png,1,"['space', 'semicolon']",6,0.05000000074505806,0.0,447.7032165527344,"['semicolon', 'space']",2.067559003829956,97.0
"['s', 'f']",lattice,99,img/target_11.png,1,"['j', 'l']",8,0.05000000074505806,1.0,454.783935546875,"['j', 'l']",2.971550941467285,98.0
"['a', 'f']",lattice,100,img/target_8.png,1,"['space', 'l']",7,0.05000000074505806,0.0,457.8511962890625,"['l', 'space']",1.6402738094329834,99.0
"['a', 'space']",lattice,101,img/target_9.png,1,"['space', 'semicolon']",6,0.05000000074505806,0.0,460.4185485839844,"['semicolon', 'space']",5.247714996337891,100.0
"['s', 'f']",lattice,102,img/target_11.png,1,"['j', 'l']",8,0.05000000074505806,0.0,480.78729248046875,"['j', 'l']",4.4384379386901855,101.0
