sess,graph,trialNum,resp,path,pID,walk,ISI_raw,correct_raw,onset_raw,resp_raw,rt_raw,typing_raw,order
2,modular,662,p,img/target_10.png,60,8,,,,'--',,'--',
2,modular,663,r,img/target_4.png,60,7,,,,'--',,'--',
2,modular,664,b,img/target_6.png,60,5,,,,'--',,'--',
2,modular,665,r,img/target_4.png,60,7,,,,'--',,'--',
2,modular,666,p,img/target_10.png,60,8,,,,'--',,'--',
2,modular,667,b,img/target_6.png,60,5,,,,'--',,'--',
2,modular,668,p,img/target_10.png,60,8,,,,'--',,'--',
2,modular,669,o,img/target_9.png,60,6,,,,'--',,'--',
2,modular,670,b,img/target_6.png,60,5,,,,'--',,'--',
2,modular,671,p,img/target_10.png,60,8,,,,'--',,'--',
2,modular,672,r,img/target_4.png,60,7,,,,'--',,'--',
2,modular,673,p,img/target_10.png,60,8,,,,'--',,'--',
2,modular,674,b,img/target_6.png,60,5,,,,'--',,'--',
2,modular,675,p,img/target_10.png,60,8,,,,'--',,'--',
2,modular,676,b,img/target_6.png,60,5,,,,'--',,'--',
2,modular,677,p,img/target_10.png,60,8,,,,'--',,'--',
2,modular,678,b,img/target_6.png,60,5,,,,'--',,'--',
2,modular,679,p,img/target_10.png,60,8,,,,'--',,'--',
2,modular,680,r,img/target_4.png,60,7,,,,'--',,'--',
2,modular,681,o,img/target_9.png,60,6,,,,'--',,'--',
2,modular,682,r,img/target_4.png,60,7,,,,'--',,'--',
2,modular,683,b,img/target_6.png,60,5,,,,'--',,'--',
2,modular,684,p,img/target_10.png,60,8,,,,'--',,'--',
2,modular,685,o,img/target_9.png,60,6,,,,'--',,'--',
2,modular,686,b,img/target_6.png,60,5,,,,'--',,'--',
2,modular,687,q,img/target_1.png,60,4,,,,'--',,'--',
2,modular,688,b,img/target_6.png,60,5,,,,'--',,'--',
2,modular,689,p,img/target_10.png,60,8,,,,'--',,'--',
2,modular,690,b,img/target_6.png,60,5,,,,'--',,'--',
2,modular,691,r,img/target_4.png,60,7,,,,'--',,'--',
2,modular,692,e,img/target_3.png,60,9,,,,'--',,'--',
2,modular,693,p,img/target_10.png,60,8,,,,'--',,'--',
2,modular,694,b,img/target_6.png,60,5,,,,'--',,'--',
2,modular,695,p,img/target_10.png,60,8,,,,'--',,'--',
2,modular,696,e,img/target_3.png,60,9,,,,'--',,'--',
2,modular,697,p,img/target_10.png,60,8,,,,'--',,'--',
2,modular,698,o,img/target_9.png,60,6,,,,'--',,'--',
2,modular,699,r,img/target_4.png,60,7,,,,'--',,'--',
2,modular,700,o,img/target_9.png,60,6,,,,'--',,'--',
2,modular,701,r,img/target_4.png,60,7,,,,'--',,'--',
2,modular,702,o,img/target_9.png,60,6,,,,'--',,'--',
2,modular,703,r,img/target_4.png,60,7,,,,'--',,'--',
2,modular,704,p,img/target_10.png,60,8,,,,'--',,'--',
2,modular,705,o,img/target_9.png,60,6,,,,'--',,'--',
2,modular,706,r,img/target_4.png,60,7,,,,'--',,'--',
2,modular,707,o,img/target_9.png,60,6,,,,'--',,'--',
2,modular,708,r,img/target_4.png,60,7,,,,'--',,'--',
2,modular,709,p,img/target_10.png,60,8,,,,'--',,'--',
2,modular,710,r,img/target_4.png,60,7,,,,'--',,'--',
2,modular,711,e,img/target_3.png,60,9,,,,'--',,'--',
2,modular,712,u,img/target_7.png,60,0,,,,'--',,'--',
2,modular,713,i,img/target_8.png,60,3,,,,'--',,'--',
2,modular,714,q,img/target_1.png,60,4,,,,'--',,'--',
2,modular,715,v,img/target_5.png,60,2,,,,'--',,'--',
2,modular,716,w,img/target_2.png,60,1,,,,'--',,'--',
2,modular,717,u,img/target_7.png,60,0,,,,'--',,'--',
2,modular,718,v,img/target_5.png,60,2,,,,'--',,'--',
2,modular,719,q,img/target_1.png,60,4,,,,'--',,'--',
2,modular,720,w,img/target_2.png,60,1,,,,'--',,'--',
2,modular,721,i,img/target_8.png,60,3,,,,'--',,'--',
2,modular,722,v,img/target_5.png,60,2,,,,'--',,'--',
2,modular,723,q,img/target_1.png,60,4,,,,'--',,'--',
2,modular,724,v,img/target_5.png,60,2,,,,'--',,'--',
2,modular,725,q,img/target_1.png,60,4,,,,'--',,'--',
2,modular,726,v,img/target_5.png,60,2,,,,'--',,'--',
2,modular,727,u,img/target_7.png,60,0,,,,'--',,'--',
2,modular,728,i,img/target_8.png,60,3,,,,'--',,'--',
2,modular,729,u,img/target_7.png,60,0,,,,'--',,'--',
2,modular,730,v,img/target_5.png,60,2,,,,'--',,'--',
2,modular,731,u,img/target_7.png,60,0,,,,'--',,'--',
2,modular,732,v,img/target_5.png,60,2,,,,'--',,'--',
2,modular,733,u,img/target_7.png,60,0,,,,'--',,'--',
2,modular,734,v,img/target_5.png,60,2,,,,'--',,'--',
2,modular,735,w,img/target_2.png,60,1,,,,'--',,'--',
2,modular,736,u,img/target_7.png,60,0,,,,'--',,'--',
2,modular,737,v,img/target_5.png,60,2,,,,'--',,'--',
2,modular,738,q,img/target_1.png,60,4,,,,'--',,'--',
2,modular,739,b,img/target_6.png,60,5,,,,'--',,'--',
2,modular,740,o,img/target_9.png,60,6,,,,'--',,'--',
2,modular,741,r,img/target_4.png,60,7,,,,'--',,'--',
2,modular,742,b,img/target_6.png,60,5,,,,'--',,'--',
2,modular,743,o,img/target_9.png,60,6,,,,'--',,'--',
2,modular,744,r,img/target_4.png,60,7,,,,'--',,'--',
2,modular,745,o,img/target_9.png,60,6,,,,'--',,'--',
2,modular,746,e,img/target_3.png,60,9,,,,'--',,'--',
2,modular,747,u,img/target_7.png,60,0,,,,'--',,'--',
2,modular,748,i,img/target_8.png,60,3,,,,'--',,'--',
2,modular,749,q,img/target_1.png,60,4,,,,'--',,'--',
2,modular,750,i,img/target_8.png,60,3,,,,'--',,'--',
2,modular,751,v,img/target_5.png,60,2,,,,'--',,'--',
2,modular,752,i,img/target_8.png,60,3,,,,'--',,'--',
2,modular,753,u,img/target_7.png,60,0,,,,'--',,'--',
2,modular,754,v,img/target_5.png,60,2,,,,'--',,'--',
2,modular,755,u,img/target_7.png,60,0,,,,'--',,'--',
2,modular,756,w,img/target_2.png,60,1,,,,'--',,'--',
2,modular,757,v,img/target_5.png,60,2,,,,'--',,'--',
2,modular,758,u,img/target_7.png,60,0,,,,'--',,'--',
2,modular,759,v,img/target_5.png,60,2,,,,'--',,'--',
2,modular,760,i,img/target_8.png,60,3,,,,'--',,'--',
2,modular,761,q,img/target_1.png,60,4,,,,'--',,'--',
2,modular,762,i,img/target_8.png,60,3,,,,'--',,'--',
2,modular,763,q,img/target_1.png,60,4,,,,'--',,'--',
2,modular,764,b,img/target_6.png,60,5,,,,'--',,'--',
2,modular,765,r,img/target_4.png,60,7,,,,'--',,'--',
2,modular,766,o,img/target_9.png,60,6,,,,'--',,'--',
2,modular,767,e,img/target_3.png,60,9,,,,'--',,'--',
2,modular,768,o,img/target_9.png,60,6,,,,'--',,'--',
2,modular,769,e,img/target_3.png,60,9,,,,'--',,'--',
2,modular,770,o,img/target_9.png,60,6,,,,'--',,'--',
2,modular,771,p,img/target_10.png,60,8,,,,'--',,'--',
2,modular,772,r,img/target_4.png,60,7,,,,'--',,'--',
2,modular,773,b,img/target_6.png,60,5,,,,'--',,'--',
2,modular,774,r,img/target_4.png,60,7,,,,'--',,'--',
2,modular,775,p,img/target_10.png,60,8,,,,'--',,'--',
2,modular,776,r,img/target_4.png,60,7,,,,'--',,'--',
2,modular,777,p,img/target_10.png,60,8,,,,'--',,'--',
2,modular,778,e,img/target_3.png,60,9,,,,'--',,'--',
2,modular,779,r,img/target_4.png,60,7,,,,'--',,'--',
2,modular,780,b,img/target_6.png,60,5,,,,'--',,'--',
2,modular,781,o,img/target_9.png,60,6,,,,'--',,'--',
2,modular,782,r,img/target_4.png,60,7,,,,'--',,'--',
2,modular,783,p,img/target_10.png,60,8,,,,'--',,'--',
2,modular,784,o,img/target_9.png,60,6,,,,'--',,'--',
